,PROFILE,X,Y,LONG,LAT,Z,S
564,AI,-6424.265963895634,-2559.296727408812,-57.71016304616277,-22.533206670801146,-252.58800927568979,3.0
1806,Q,-6235.310855375418,-2558.5362169362907,-56.01275042620105,-22.526860013937128,-196.11892415048436,3.0
248,AD,-6023.995137026824,-2556.345446347721,-54.11446903052867,-22.508575817682992,-114.39031206849498,3.0
1955,T,-5829.951991157239,-2554.7940570820724,-52.371349793395844,-22.4956264258407,-35.28763311517372,3.0
2008,U,-5674.120174452854,-2551.251023037383,-50.97148876641924,-22.46604824856436,-34.277738721985685,3.0
501,AH,-6358.476360484334,-2550.8537003830043,-57.11916498335744,-22.462730896400153,-258.6888135228596,3.0
710,AK,-6590.692836747651,-2549.5268398249773,-59.205201081874606,-22.451652003917715,-286.1993848138283,3.0
375,AF,-6198.886271871714,-2549.4385628081636,-55.685542825410394,-22.450914885213066,-190.56946903619402,3.0
1764,P,-6357.951543388472,-2548.9667873818685,-57.11445047117165,-22.446975463211498,-256.2981495646835,3.0
641,AJ,-6521.140431336827,-2548.4629521296397,-58.580401193596394,-22.44276821007649,-253.20777166745302,3.0
1807,Q,-6202.154374418,-2546.3674466055268,-55.71490069008438,-22.42526840289227,-193.28793295521973,3.0
1859,R,-6062.404843943304,-2546.352785172533,-54.45950929834492,-22.425145955720208,-112.73073115799207,3.0
438,AG,-6284.826366722253,-2546.217614712612,-56.457555832639606,-22.424017054062887,-192.56716001709717,3.0
315,AE,-6127.514858894274,-2541.053333087675,-55.044402514141986,-22.3808796297664,-115.19961256710258,3.0
1910,S,-5920.37565327277,-2540.722047184577,-53.18363937064026,-22.378111925011588,-103.25863062201518,3.0
1956,T,-5791.0719468159095,-2540.608094957533,-52.02208441260524,-22.377159906283335,-32.02170656782948,3.0
1765,P,-6330.718613573054,-2538.9807576003413,-56.86981290032621,-22.363563528463047,-228.03631259889724,3.0
2009,U,-5638.630337697605,-2538.3020285456028,-50.65267813853777,-22.357892361116292,-43.66034974814832,3.0
180,AC,-5964.607343171576,-2537.212797017406,-53.58097940142558,-22.348790723985587,-106.71085457956414,3.0
247,AD,-6049.698481788869,-2536.6437383210678,-54.34536610505605,-22.344035420731178,-110.09735090591556,3.0
1911,S,-5907.491338982256,-2535.994416901601,-53.06789760611457,-22.338609206640594,-76.06693379521573,3.0
1808,Q,-6172.557632491401,-2535.505137197414,-55.44902863375633,-22.33452027937602,-183.53879527347817,3.0
640,AJ,-6540.694963328866,-2533.4801083636376,-58.75606254321893,-22.317595754637907,-262.16582168585563,3.0
437,AG,-6302.232544367794,-2532.843014977618,-56.61391818681049,-22.31227070837419,-199.24543363400724,3.0
1912,S,-5893.768976848616,-2530.959282449415,-52.94462752972586,-22.296524620593484,-44.74162493622828,3.0
1809,Q,-6152.682265934712,-2528.2106727704227,-55.27048517820281,-22.27354581940759,-124.88295866003307,3.0
500,AH,-6389.985829656585,-2526.7196094116107,-57.402219360876714,-22.261078701721356,-261.80175980098693,3.0
1766,P,-6296.74192679161,-2526.5218628586877,-56.56459512993108,-22.25942521373263,-196.78861339019375,3.0
1913,S,-5869.946636736497,-2522.218171825598,-52.73062780746375,-22.223434352537897,-35.510795632929785,3.0
1957,T,-5740.313224404668,-2522.0880205642425,-51.56611105116126,-22.222345779321255,-34.74784374262072,3.0
1860,R,-5995.654397312301,-2521.824873210063,-53.85987983404057,-22.220144812869602,-105.43398433010677,3.0
374,AF,-6240.114581894473,-2517.8605067245553,-56.055903035729024,-22.18698259565241,-195.93533255483032,3.0
314,AE,-6159.020882017333,-2516.883271231014,-55.327425935274654,-22.178806731783745,-126.77651311678534,3.0
1810,Q,-6119.701024439735,-2516.106217128968,-54.97420964496107,-22.17230530592083,-109.46574002836456,3.0
639,AJ,-6566.175111677638,-2513.95700845004,-58.98495461025227,-22.154321807255183,-277.09590452883674,3.0
179,AC,-5995.69375630385,-2513.4116659811616,-53.86023340187733,-22.14975828553226,-103.97933692739664,3.0
246,AD,-6080.267130397368,-2513.212757052695,-54.61996894765499,-22.148093743372705,-104.89253735664306,3.0
563,AI,-6484.846947505662,-2512.824560069994,-58.2543712812016,-22.14484511267914,-271.57001351123677,3.0
436,AG,-6331.7252160123335,-2510.1813665448653,-56.87885536388857,-22.12272350339793,-233.2833858673179,3.0
1767,P,-6250.284829520672,-2509.4865324680422,-56.147263924587975,-22.11690766386647,-199.83918197449606,3.0
313,AE,-6168.764038030944,-2509.408742230377,-55.414950194900534,-22.116256535703457,-148.72335286607412,3.0
312,AE,-6177.7771721353465,-2502.4942545473423,-55.495916556138575,-22.058368008794016,-176.99405213532387,3.0
1914,S,-5810.25554461707,-2500.3157710951623,-52.19441360369707,-22.040124637345755,-30.826469292788488,3.0
1958,T,-5678.9640261005125,-2499.7038536154287,-51.01500182611023,-22.034999801370287,-43.25321012817096,3.0
1811,Q,-6073.787843569523,-2499.2556064178384,-54.56176452377851,-22.03124559216011,-104.94712985121066,3.0
435,AG,-6346.779542047584,-2498.613888083956,-57.01409067558442,-22.025870826962613,-264.2769996458781,3.0
562,AI,-6503.593695116251,-2498.44377685878,-58.42277618026282,-22.024446011670452,-271.4721356425098,3.0
499,AH,-6428.29145880583,-2497.3801263009764,-57.74632468220252,-22.015536773049398,-268.8058881452383,3.0
1768,P,-6212.489926308588,-2495.627537801514,-55.807746532415635,-22.00085568850716,-203.16073079593286,3.0
1959,T,-5666.39127346831,-2495.116497925301,-50.902058867580614,-21.996574519743884,-52.1755401920131,3.0
1861,R,-5922.123964762424,-2494.8056086631796,-53.199344719965836,-21.993970022247083,-100.42350683261404,3.0
373,AF,-6271.160249152204,-2494.0816561901406,-56.33479100976211,-21.98790487007489,-224.95502064800598,3.0
638,AJ,-6592.2478214139355,-2493.979883111816,-59.21916974679755,-21.987052211300288,-268.1378545104341,3.0
245,AD,-6107.313284636425,-2492.4817806371834,-54.86292868495098,-21.97450045147964,-100.73003326624888,3.0
178,AC,-6024.611350785369,-2491.271078304514,-54.12000457290453,-21.964355836039495,-100.33731493108945,3.0
1862,R,-5911.902997690362,-2491.0498438231225,-53.107528210572674,-21.962502007432693,-84.57230069464913,3.0
1769,P,-6193.562721872194,-2488.6871304173665,-55.637720562106956,-21.94270218598957,-182.94073579917438,3.0
1915,S,-5776.985503964982,-2488.1080238952627,-51.8955437434866,-21.93784877834875,-21.61232237911895,3.0
1863,R,-5899.513549697751,-2486.4972557137685,-52.99623190563702,-21.924348283400192,-47.57674645638454,3.0
311,AE,-6201.4982033751185,-2484.29650264036,-55.709006205316214,-21.90590079451573,-198.07033858824292,3.0
1770,P,-6177.527968193725,-2482.807354394076,-55.49367791904236,-21.893416857674435,-150.7537833794774,3.0
372,AF,-6287.626406488117,-2481.469709701237,-56.48270901781778,-21.882202073746956,-261.31529660506345,3.0
1864,R,-5873.034128071318,-2476.7672096204346,-52.75836321402032,-21.84276933900436,-36.21957538569728,3.0
1916,S,-5745.805123034086,-2476.6670337269184,-51.615445615937666,-21.841929195954805,-19.87729426923852,3.0
310,AE,-6211.738769497448,-2476.44038206122,-55.80099877597346,-21.8400283227842,-228.44619018337946,3.0
1771,P,-6157.963281334479,-2475.6331888905142,-55.31792534669562,-21.833258379565866,-118.30429614206457,3.0
1812,Q,-6009.115467714141,-2475.520177753389,-53.98080268686639,-21.83231052731123,-98.76232579075446,3.0
561,AI,-6534.594753653807,-2474.662611645092,-58.701263427344536,-21.825117701992447,-274.0623965848324,3.0
244,AD,-6135.495169663986,-2470.8802624070113,-55.11609086550655,-21.7933889301028,-96.43707210366944,3.0
1917,S,-5729.170103826871,-2470.5631605374992,-51.466010695883035,-21.790728553135562,-28.38266010103996,3.0
637,AJ,-6624.0894510975795,-2469.582563707845,-59.50520797295846,-21.78250136276115,-266.64484617403366,3.0
498,AH,-6466.067058751832,-2468.4466091854724,-58.08566867018529,-21.772970126991073,-270.0900729595105,3.0
309,AE,-6222.361792438749,-2468.2908571087023,-55.896427014690694,-21.771663237960812,-261.6771226980554,3.0
1772,P,-6137.893126599901,-2468.2736736177253,-55.13763207916847,-21.77151905349009,-101.09289746667534,3.0
177,AC,-6055.697764651258,-2467.469946706582,-54.39925857994645,-21.764774920210197,-97.60579727892198,3.0
371,AF,-6312.380614499176,-2462.5096851829626,-56.70507985184386,-21.72314589834622,-270.6478875967746,3.0
434,AG,-6394.230818926026,-2462.153164306036,-57.44035274829333,-21.720153325020675,-268.45909140851955,3.0
243,AD,-6153.7618281299965,-2456.8788017001793,-55.28018305040463,-21.675873901299585,-106.71489501142551,3.0
1773,P,-6106.408530216585,-2456.728602291424,-54.85480113771381,-21.67461274287412,-96.09385971579718,3.0
560,AI,-6560.181616628609,-2455.0347200694987,-58.9311141281739,-21.660389185762195,-268.53414585283554,3.0
1813,Q,-5950.188457971427,-2453.893357682867,-53.45145235187299,-21.650804346797997,-90.97199091154994,3.0
1865,R,-5808.030923342542,-2452.8813337448823,-52.17442949077422,-21.64230511700803,-31.535249124977128,3.0
308,AE,-6246.2716108162185,-2449.9482758534377,-56.11121256758072,-21.617669706082477,-271.5633261775462,3.0
497,AH,-6490.956159170994,-2449.3832663399126,-58.30925126333049,-21.612923576506635,-270.49235815362806,3.0
242,AD,-6165.74143318019,-2447.6963904942245,-55.387797673547674,-21.59875273375981,-122.84981775332997,3.0
1814,Q,-5928.483540101669,-2445.9274290626263,-53.25647375724336,-21.583890811355747,-84.57230113125172,3.0
176,AC,-6086.06123823328,-2444.2223301235363,-54.67201830392335,-21.5695639690729,-93.96377528261476,3.0
1815,Q,-5915.570370415846,-2441.188162662468,-53.14047278029133,-21.544066281949007,-48.68868983969588,3.0
1729,O,-6202.6197588812165,-2438.8436048695894,-55.719081309847375,-21.524360638939964,-245.15244440021252,3.0
241,AD,-6177.818161478453,-2438.439533962426,-55.49628476967255,-21.520964212653737,-146.9116418664487,3.0
1730,O,-6195.9577993286985,-2436.4010697405074,-55.65923590896525,-21.50382863547164,-182.24619293843332,3.0
1774,P,-6048.476211008339,-2435.4854283528275,-54.33438625982122,-21.49613097810662,-95.9484741355482,3.0
1866,R,-5758.227818730952,-2434.5808394856663,-51.727040590082275,-21.488525832984948,-14.915829761738735,3.0
559,AI,-6591.693229380484,-2430.861904547917,-59.214187761796545,-21.45725542847708,-265.78847200497637,3.0
1731,O,-6177.353689081876,-2429.580074736718,-55.49211234314359,-21.446475678811716,-145.4916872761603,3.0
433,AG,-6436.884124903255,-2429.379116698532,-57.82351391506904,-21.444785617446588,-273.5708163383404,3.0
240,AD,-6190.210856939553,-2428.940487441509,-55.60761024711401,-21.44109666728383,-167.7308969874883,3.0
370,AF,-6356.493976576899,-2428.721877219021,-57.101356925727025,-21.439258081147667,-272.66068883144123,3.0
307,AE,-6278.464579834107,-2425.2512187392244,-56.400406928680276,-21.410065527232963,-273.20989570277595,3.0
1816,Q,-5870.819549156782,-2424.7641499117194,-52.73846931315215,-21.405968200354856,-36.77554738484133,3.0
1732,O,-6161.5731761923425,-2423.7943210431154,-55.35035358394446,-21.397809447008676,-122.246829617901,3.0
496,AH,-6526.710236978071,-2421.998096450914,-58.63043560896745,-21.382697365376302,-269.91620853583476,3.0
239,AD,-6199.500565638267,-2421.8198916541082,-55.691061120204736,-21.381197998246964,-184.50732906543925,3.0
175,AC,-6117.147652099169,-2420.421198525604,-54.95127231096528,-21.369429231654635,-91.23225855439694,3.0
238,AD,-6201.566014759566,-2420.236717327636,-55.709615365347084,-21.367876913967454,-216.77717454924817,3.0
1867,R,-5716.291828199085,-2419.1711705510043,-51.35032317758759,-21.35891054116806,-16.38842563585675,3.0
237,AD,-6204.042414493079,-2418.3385478497476,-55.731861242649124,-21.35190379362449,-244.87373991778318,3.0
1775,P,-5994.204736760463,-2415.584647871255,-53.84685731173556,-21.32872655926855,-92.00721529651628,3.0
1733,O,-6133.514154107101,-2413.5067852827133,-55.09829509997826,-21.31123650489792,-93.80509797632703,3.0
369,AF,-6382.596296531422,-2408.7292914695386,-57.335838055388294,-21.271014774276843,-273.5146908820483,3.0
236,AD,-6219.4393499200705,-2406.5367403769806,-55.8701742668758,-21.252551957142778,-266.42895790066945,3.0
1868,R,-5679.761970017363,-2405.7480222320737,-51.02216987827399,-21.245909824843896,-18.612311831695337,3.0
432,AG,-6469.450694856186,-2404.355539050877,-58.116064390469695,-21.234182390011263,-274.4248188094655,3.0
1817,Q,-5810.504320427592,-2402.6278391616247,-52.19664839482619,-21.2196304624716,-31.53524959870333,3.0
1734,O,-6100.180520701934,-2401.28537055778,-54.79885397634728,-21.208322226700993,-91.443972754208,3.0
431,AG,-6479.1579283872015,-2396.896672109765,-58.20326595294398,-21.171348071581356,-282.04106404999317,3.0
368,AF,-6398.52888207698,-2396.5260243543744,-57.47896290649946,-21.168224988984615,-279.49270708419704,3.0
306,AE,-6316.792417523541,-2395.8477550215944,-56.74471175271699,-21.16250971047249,-275.222696132754,3.0
495,AH,-6562.482610652872,-2394.5989131828374,-58.951784309180525,-21.151986051682837,-269.0132845846257,3.0
174,AC,-6151.125825633295,-2394.406007991501,-55.25650343708699,-21.150360423351817,-95.7847867427432,3.0
235,AD,-6236.547055135272,-2393.4236215873334,-56.02385539758606,-21.142081490167758,-277.2065682780371,3.0
1776,P,-5933.549943853953,-2393.343171377093,-53.30198603650534,-21.14140348578723,-90.97199100244592,3.0
1869,R,-5637.4133439507805,-2390.186727524418,-50.641745697703264,-21.114799677138087,-50.52294819341958,3.0
1686,N,-6197.771299526024,-2388.7645240186002,-55.67552685841537,-21.102811182682203,-183.48851023857085,3.0
1818,Q,-5762.781737066954,-2385.1131590828745,-51.76794913452089,-21.072027440657024,-16.58374477097317,3.0
1777,P,-5908.022712960534,-2383.982603503221,-53.072671019777275,-21.06249470234488,-46.71806054657674,3.0
1735,O,-6050.792804151762,-2383.1779005757185,-54.35519657009945,-21.05570914646278,-90.9731523055778,3.0
1687,N,-6180.604172531348,-2382.4281595484626,-55.52131193277797,-21.049386768202975,-151.28196461372977,3.0
173,AC,-6167.753441891617,-2381.6751705127363,-55.405871855320235,-21.043036726894982,-124.0104611409101,3.0
1870,R,-5611.6938191778845,-2380.7359107705847,-50.41070327566543,-21.03511545979974,-55.81383132340929,3.0
1688,N,-6168.930526155771,-2378.119431701683,-55.416445783172094,-21.013047081379536,-126.39508812352852,3.0
172,AC,-6180.7663596650655,-2371.7119058616545,-55.52276888458903,-20.958989628480694,-148.59411446671947,3.0
1689,N,-6149.1635323793735,-2370.8234597498795,-55.23887585686777,-20.951492641060106,-93.80509797632703,3.0
1778,P,-5866.525807702992,-2368.7661235081664,-52.69989797741218,-20.934130732821117,-41.56002781507533,3.0
171,AC,-6186.549878267923,-2367.283788551,-55.5747231161584,-20.921620011490585,-174.08827213666854,3.0
1736,O,-6001.297412457811,-2365.0309526714127,-53.910571901577875,-20.90260433585329,-92.60180967447428,3.0
1819,Q,-5698.3383042512605,-2361.461754874229,-51.18904392792623,-20.8724725565437,-26.33374433393243,3.0
1690,N,-6115.856374907852,-2358.5298308118927,-54.939672570595334,-20.84771617674691,-91.443972754208,3.0
1820,Q,-5686.033512327616,-2356.945769384726,-51.07850810139703,-20.83433907192082,-33.82364600542621,3.0
1779,P,-5819.6803314057015,-2351.588378601346,-52.27907790391503,-20.78908799331439,-47.682873444367885,3.0
1737,O,-5947.020510650599,-2345.1309160055152,-53.42299419689714,-20.734526935790658,-94.20725100253816,3.0
1691,N,-6066.507886534584,-2340.315367292146,-54.496367557056324,-20.69382594604303,-90.9731523055778,3.0
1648,M,-6176.225419751919,-2332.9886556567085,-55.481976927306555,-20.63187942685052,-130.7868900830381,3.0
1646,M,-6159.194870046255,-2326.734395968226,-55.328988896331005,-20.57898017267579,-101.85673425415706,3.0
1738,O,-5896.800395343554,-2326.7182560580927,-52.9718592253915,-20.578843635417318,-96.42442459587573,3.0
1692,N,-6017.051808315084,-2322.061192498682,-54.05209604748444,-20.539441558652612,-92.60180967447428,3.0
1643,M,-6131.364368617089,-2316.513986985138,-55.0789832483457,-20.492494840257724,-92.17593986454324,3.0
1693,N,-5971.81744168741,-2305.365246018082,-53.645748818393386,-20.398097622945283,-94.20725100253816,3.0
1644,M,-6081.986028871716,-2298.3803996910674,-54.635410075368554,-20.338926564386533,-90.97315203368339,3.0
1694,N,-5927.636831832447,-2289.0582398055203,-53.24886764744904,-20.259919601438444,-96.42442459587573,3.0
1594,L,-6175.386032299357,-2288.3349626797217,-55.47443658152721,-20.253787995733788,-119.50903252797622,3.0
1647,M,-6032.500034687151,-2280.2072776297114,-54.19086982611011,-20.184868446706663,-92.60180986837048,3.0
1695,N,-5897.422688667369,-2277.90623846562,-52.97744938143139,-20.16535093908017,-95.69245758009566,3.0
1595,L,-6145.718032968933,-2277.428498567417,-55.20792440904953,-20.16129842005833,-93.64696453611566,3.0
1696,N,-5858.968324333677,-2263.7127821021113,-52.63200794921083,-20.044906917332796,-78.12525073611488,3.0
1645,M,-5986.551204568452,-2263.3331355197392,-53.77810446227972,-20.04168399395786,-95.67118439433153,3.0
1596,L,-6097.26621184964,-2259.6167802129726,-54.772674294500675,-20.010131307918492,-94.89588500352295,3.0
1697,N,-5812.273739311302,-2246.477870892136,-52.21254335509865,-19.89852774879323,-72.26951512145462,3.0
1649,M,-5935.663929914695,-2244.6454104595264,-53.32097629639314,-19.882956258443937,-97.3599289090456,3.0
1597,L,-6050.087435927404,-2242.2730550521505,-54.34886013953073,-19.86279466368994,-101.91830041624331,3.0
1650,M,-5901.495286484694,-2232.097396865854,-53.01403415008514,-19.776286870401442,-80.36557057309471,3.0
1598,L,-6014.26927637068,-2229.105686824067,-54.02710013774236,-19.7508439614475,-106.94904194074724,3.0
1651,M,-5879.318489641161,-2223.9532412798458,-52.814816594511555,-19.70701552026419,-63.17777308244018,3.0
1652,M,-5844.876117918629,-2211.3047043410565,-52.505415505114776,-19.599371297425726,-61.51650231400538,3.0
1653,M,-5809.964224228186,-2198.4837412406055,-52.19179662811798,-19.490185245012952,-62.66987674367857,3.0
