,PROFILE,X,Y,LONG,LAT,Z,S
2073,W,-5963.971063338848,-2758.948286047132,-53.57526360243841,-24.188955293707586,-374.6754989055688,1.0
1932,T,-6388.0329135875545,-2758.4181774282683,-57.384676017342585,-24.184586922515955,-446.08473517554427,1.0
48,AA,-5399.917279474721,-2757.3629048558673,-48.508282251332474,-24.175890476550492,-271.81229104353855,1.0
2018,V,-6097.465023682361,-2756.238207404996,-54.77446025158064,-24.166621244178614,-366.93611779770833,1.0
2186,Y,-5676.858409786026,-2755.995498616869,-50.996086752932285,-24.164620862160145,-195.3041803810745,1.0
2132,X,-5813.47762412943,-2755.9713530403246,-52.22335803642309,-24.164421854954366,-249.5618285457232,1.0
296,AE,-5847.626663014083,-2755.7714833585082,-52.53012407210384,-24.16277452226095,-258.9887525526732,1.0
414,AG,-6012.833816325892,-2755.211890568638,-54.01420518076261,-24.1581622252276,-376.85035892477543,1.0
2256,Z,-5536.276124223313,-2754.564475047358,-49.73321459495788,-24.15282586220955,-188.6082235393111,1.0
224,AD,-5767.648350660238,-2752.8361982448473,-51.811666668248414,-24.138579328585365,-251.91425572677153,1.0
2257,Z,-5527.578976248477,-2751.391598706452,-49.655086785417446,-24.126669972006084,-136.32239011815304,1.0
355,AF,-5935.3288095053,-2751.305491704007,-53.317965858535345,-24.125960065818905,-363.7754541644123,1.0
49,AA,-5380.7419782255065,-2750.376022484846,-48.33602758943482,-24.11829683561667,-238.84464182245532,1.0
2187,Y,-5655.880368764725,-2748.3605096836404,-50.80763780412908,-24.10167786667873,-159.33848796789775,1.0
478,AH,-6100.755196901287,-2748.250424941098,-54.80401638048026,-24.100770096938895,-361.2062178562961,1.0
542,AI,-6178.699267958137,-2747.6729455948607,-55.504199883848926,-24.096008038222728,-359.4671484645485,1.0
1930,T,-6356.4788073465825,-2746.905192718725,-57.10122065821262,-24.08967665275838,-432.94902281746425,1.0
936,AP,-6744.586150838224,-2746.9001209301136,-60.58764824358828,-24.089634826466092,-454.3025283399315,1.0
158,AC,-5691.639018185329,-2746.209404123439,-51.12886321726908,-24.08393845793608,-223.83308705536388,1.0
755,AL,-6414.208125178655,-2746.2091380318902,-57.619811943716066,-24.083936263419336,-449.98710779363256,1.0
50,AA,-5364.516723283181,-2744.4640450797197,-48.19027364440055,-24.069543273053696,-237.27475350640853,1.0
413,AG,-6031.32032899947,-2741.007180462838,-54.18027234961004,-24.041027294654967,-358.36566150249826,1.0
2074,W,-5912.779070494134,-2740.3168848384844,-53.11539810646898,-24.035332218537228,-333.83761506830274,1.0
2133,X,-5768.9496061091895,-2739.765315285991,-51.823356044831776,-24.030781476600325,-221.43655286437124,1.0
2258,Z,-5494.438059396076,-2739.3011948980798,-49.357376864034975,-24.02695211048692,-111.78155788807436,1.0
2075,W,-5909.610671157387,-2739.163741232388,-53.08693589096503,-24.02581798515836,-263.3244316879758,1.0
611,AJ,-6273.670727538175,-2738.076281169864,-56.357343020807804,-24.016845034004533,-371.73354516066115,1.0
1965,U,-6181.564865671868,-2736.3997617254017,-55.52994198609275,-24.00301034102898,-360.5328576671096,1.0
1871,S,-6451.140086972942,-2735.4749811249553,-57.95157740123933,-23.99537837764351,-449.6868712555422,1.0
967,AQ,-6840.4154834496085,-2735.3970402865148,-61.44849778510608,-23.994735132140093,-450.4444396620629,1.0
2188,Y,-5619.8046887191695,-2735.230712786644,-50.48356445642979,-23.9933624209183,-121.7827764822265,1.0
2019,V,-6039.977613944796,-2735.2159483848473,-54.258042063463684,-23.99324056867488,-356.09405097721236,1.0
687,AK,-6349.851254997284,-2734.0012428678115,-57.04168434249585,-23.983215070006302,-388.15934336016517,1.0
810,AM,-6513.667457489322,-2732.549143889421,-58.513270327346014,-23.971229223106484,-460.22928864633036,1.0
477,AH,-6122.61498855556,-2731.507324715705,-55.000386229987285,-23.96262919379176,-337.7164124962591,1.0
1929,T,-6313.821871071635,-2731.341175429217,-56.71802687991764,-23.961257607762903,-391.12930862533426,1.0
903,AO,-6682.76258159399,-2730.937573445606,-60.032277671879115,-23.95792575443783,-458.0352689549061,1.0
2076,W,-5886.666577664533,-2730.8132046058736,-52.880825592316064,-23.95689903546415,-209.1683442661356,1.0
51,AA,-5323.216074477861,-2729.4153753717833,-47.81926360374184,-23.94535877742232,-276.52195545008897,1.0
157,AC,-5714.515277764046,-2728.694329304888,-51.33436415349955,-23.939405526499595,-249.85051714737187,1.0
2134,X,-5737.389571877724,-2728.2789943351972,-51.539847433657165,-23.935976225241824,-190.21406896683933,1.0
2259,Z,-5462.67174515045,-2727.7122708968595,-49.07201520796508,-23.931296804363956,-95.26143581616748,1.0
412,AG,-6048.7551074256835,-2727.6106043926957,-54.33689162896509,-23.930457328505124,-342.35186484330666,1.0
354,AF,-5967.054143006462,-2727.0060634708875,-53.602959378314175,-23.9254654277586,-334.94029452540013,1.0
1872,S,-6425.816290589238,-2726.182942451879,-57.724089867805205,-23.918668322832623,-438.227247048771,1.0
223,AD,-5803.00944729623,-2725.731787987186,-52.1293208039618,-23.914942661031645,-252.3636343508554,1.0
2260,Z,-5455.467197986317,-2725.0839222347277,-49.007295659638075,-23.909592355094052,-59.9839892806354,1.0
295,AE,-5888.410795480487,-2724.4836562458004,-52.89649416754511,-23.90463494503368,-278.75925152443426,1.0
2261,Z,-5450.307674099541,-2723.201634924214,-48.96094686797537,-23.894046486027513,-31.54230911782753,1.0
860,AN,-6611.550754257832,-2721.873604976385,-59.392570942817606,-23.88307710856514,-458.0140768358042,1.0
935,AP,-6777.7426699926955,-2721.530968259864,-60.88549832283491,-23.880246815337753,-451.7882304724703,1.0
1966,U,-6138.5216636846735,-2720.6948096489928,-55.14327832386735,-23.873339604388942,-333.44269928634105,1.0
2189,Y,-5577.716810064356,-2719.912767349017,-50.10548260971192,-23.866879091884282,-97.05371171606043,1.0
2020,V,-5997.96119861521,-2719.8511933856394,-53.880602182718874,-23.86637041072241,-332.89505406061534,1.0
2077,W,-5854.066621213607,-2718.9484024313597,-52.58797520090108,-23.858911949226695,-170.24488725033564,1.0
1873,S,-6404.055518634114,-2718.198281246299,-57.52860952738994,-23.852714447854165,-417.5787557432186,1.0
2135,X,-5705.373350826527,-2716.626643519337,-51.25224082655678,-23.83972860482558,-137.19068665209792,1.0
541,AI,-6220.29346575713,-2715.7656967313947,-55.877846919984194,-23.83261437229938,-338.2955204841884,1.0
754,AL,-6456.552089957768,-2713.757495508866,-58.00019425122902,-23.816018537396943,-452.5285691753168,1.0
686,AK,-6376.62884314043,-2713.4907498219977,-57.28223150950431,-23.81381398160343,-393.2727057930571,1.0
52,AA,-5278.9653793656535,-2713.2918006979526,-47.42175284621974,-23.812169715022396,-323.6185973492336,1.0
1874,S,-6387.061874382251,-2711.9628180798672,-57.375953023746554,-23.801185453745422,-403.2256009687308,1.0
610,AJ,-6308.620745635619,-2711.2972889144553,-56.67130437517968,-23.795684392050525,-371.90084573316176,1.0
1928,T,-6255.219721270594,-2709.9593099612694,-56.191594811432275,-23.784624352231955,-361.78471589159676,1.0
2190,Y,-5546.7045960489995,-2708.6258263728914,-49.82689515126812,-23.77360052532648,-57.41485830345823,1.0
2262,Z,-5409.962210596048,-2708.482882640878,-48.598517402874634,-23.77241876219739,-26.940903142952436,1.0
411,AG,-6074.939140516527,-2707.491255436864,-54.572106800219046,-23.76422035311357,-329.7762741810075,1.0
476,AH,-6154.348554807571,-2707.201590760426,-55.2854537058253,-23.76182541349849,-332.90607139378386,1.0
902,AO,-6714.365730180351,-2706.7466771929335,-60.316173585893395,-23.7580641106176,-457.19838909772506,1.0
2021,V,-5960.516590869646,-2706.15827790156,-53.54423154826188,-23.753198962010263,-307.14421991820416,1.0
2078,W,-5815.223300158407,-2704.8113185117895,-52.23903971100261,-23.742061006995154,-152.53546897399968,1.0
1967,U,-6092.427792001933,-2703.8767753863713,-54.72921002949885,-23.73433274015056,-316.13599741289374,1.0
156,AC,-5749.211397135386,-2702.1294477248684,-51.646044696808644,-23.719881853851703,-240.987174317174,1.0
2136,X,-5664.693845986061,-2701.8212778061693,-50.88681061707073,-23.717333034782488,-115.15173624821304,1.0
353,AF,-6000.738137995652,-2701.2064349558823,-53.90554785360412,-23.712247627453525,-316.8555053798917,1.0
222,AD,-5837.082280255815,-2699.614836562174,-52.435402270170265,-23.699082476980664,-252.38905312994027,1.0
2263,Z,-5383.1670351865405,-2698.707519688189,-48.35781224676438,-23.691576865146715,-24.822298291316656,1.0
809,AM,-6559.386175485216,-2697.5457504238143,-58.92396855880663,-23.68196570576284,-460.76672106879255,1.0
934,AP,-6809.657334930742,-2697.1119994452815,-61.17219263584892,-23.678377159461068,-450.4444403433512,1.0
1875,S,-6345.105829889308,-2696.5679230139526,-56.999055463454454,-23.67387571811116,-392.7885221538676,1.0
685,AK,-6400.187143430269,-2695.446094280844,-57.49385932168671,-23.664593721610903,-399.9626675569321,1.0
294,AE,-5926.466020146276,-2695.289329480134,-53.23835006712391,-23.66329659859275,-292.4342205676036,1.0
1821,R,-6467.509275770777,-2695.211202471206,-58.098624326096655,-23.662650145416787,-454.79535413180326,1.0
2022,V,-5928.7154571205865,-2694.5290938096164,-53.258557103270775,-23.657005976488655,-273.28347523693714,1.0
2191,Y,-5507.970409164156,-2694.528461995392,-49.47894003030215,-23.65700074837133,-36.45250891575097,1.0
609,AJ,-6330.929071709877,-2694.204465399798,-56.87170347793596,-23.654319723259302,-380.29283574942497,1.0
540,AI,-6249.7250718644555,-2693.188471295864,-56.142235536008144,-23.645912158219698,-341.10386561626814,1.0
859,AN,-6652.062341558504,-2690.8305743660517,-59.75649272337896,-23.626397960055222,-462.53360958491544,1.0
1925,T,-6196.083086954373,-2688.3824298729187,-55.66036138685579,-23.606133752312843,-347.0407444895106,1.0
1876,S,-6316.410800536496,-2686.038880747488,-56.741283628995554,-23.58673235181506,-376.2873839829764,1.0
1968,U,-6042.121914045535,-2685.5219280239016,-54.27730463900601,-23.58245229548836,-303.9022150516462,1.0
1822,R,-6439.585343792733,-2684.9503610870324,-57.84777937721074,-23.5777199021636,-436.950124155779,1.0
2023,V,-5902.042853494225,-2684.7753340779655,-53.018953028222555,-23.57627069942419,-241.03728036908186,1.0
2079,W,-5758.612112082439,-2684.2075932155103,-51.73049275599454,-23.571569761527986,-144.67831916405822,1.0
2264,Z,-5342.548559268842,-2683.8891675553027,-47.99293026941929,-23.568933098140707,-35.34596402771234,1.0
2024,V,-5899.391560672484,-2683.805797188213,-52.995136059578094,-23.568242756759375,-178.21212131319564,1.0
2137,X,-5611.897755238339,-2682.6060628026657,-50.412535264466335,-23.558308049807405,-81.7236245062337,1.0
901,AO,-6746.022139429239,-2682.5150121175584,-60.60054794857959,-23.557554050342926,-454.31919070154584,1.0
753,AL,-6498.119789969039,-2681.9007681498015,-58.373603253687214,-23.552467322769512,-456.2355768092674,1.0
1823,R,-6423.822044658671,-2679.1580281078136,-57.70617525180799,-23.529751490117164,-404.8075446267569,1.0
155,AC,-5779.2806245949305,-2679.1071189705676,-51.916161162894404,-23.529329814608158,-240.18141537409258,1.0
410,AG,-6112.515587924695,-2678.618176362205,-54.909661770515754,-23.52527988021846,-329.41901633904223,1.0
475,AH,-6191.749098151553,-2678.5553412628915,-55.62142850302803,-23.524759405025947,-328.9991434833696,1.0
684,AK,-6427.958999150729,-2674.1740345800663,-57.74333814630721,-23.48846307013037,-404.9846248009095,1.0
539,AI,-6275.10374656969,-2673.72028264229,-56.37021604979225,-23.484703446557358,-344.34796387231455,1.0
1877,S,-6277.719309522815,-2671.8418454621524,-56.393712051565934,-23.46913824596907,-351.0228475797029,1.0
2192,Y,-5445.177827999707,-2671.675009578521,-48.914864676408754,-23.46775571228807,-31.207205181683776,1.0
352,AF,-6039.598118967648,-2671.4423563927726,-54.2546330020815,-23.465827740091726,-313.422721947444,1.0
2025,V,-5864.311218538599,-2670.977457170449,-52.68000398446799,-23.461975084385486,-148.55185169318196,1.0
1933,T,-6144.634870876831,-2669.610783466248,-55.19819419842439,-23.450648695590367,-318.8109294741459,1.0
221,AD,-5876.562585439077,-2669.353037845908,-52.79005988584854,-23.44851250347701,-256.9544085114106,1.0
608,AJ,-6364.294616477146,-2668.639509684209,-57.17143126621008,-23.442598609786966,-399.3911011177897,1.0
1824,R,-6390.1098449910605,-2666.770247842021,-57.40333340958096,-23.427104447212997,-401.2708080748284,1.0
858,AN,-6683.653033821848,-2666.623405694674,-60.04027674033975,-23.42588720654418,-457.19838890098316,1.0
2138,X,-5565.867808518018,-2665.853395885391,-49.99904121780562,-23.419504063084613,-67.27809750961757,1.0
1969,U,-5981.737697991841,-2663.4898491934996,-53.73486399699992,-23.399909045803497,-301.9592542472712,1.0
293,AE,-5968.927956386434,-2662.714363688052,-53.619792130302336,-23.39347923309728,-293.75437839161464,1.0
2080,W,-5696.510802036044,-2661.605729940392,-51.17262719620932,-23.384286627360698,-141.11032645633284,1.0
683,AK,-6445.996079844187,-2660.3583983042263,-57.90536799898552,-23.373943190834606,-442.6035491723469,1.0
808,AM,-6608.652945082903,-2659.825879950585,-59.3665394800946,-23.36952705982775,-462.33334029684477,1.0
900,AO,-6776.642334843991,-2659.0765256486975,-60.87561384401757,-23.36331247417226,-451.25330331975897,1.0
154,AC,-5805.831112530431,-2658.778892624859,-52.154668254027314,-23.360844046155144,-239.7785363645267,1.0
474,AH,-6221.197439710686,-2655.9999325932126,-55.88596745617344,-23.33779442026295,-331.80748861544936,1.0
1878,S,-6228.127982804314,-2653.645342902451,-55.94822558405599,-23.318261497217662,-346.75710167818124,1.0
2193,Y,-5393.37625773281,-2652.821751769078,-48.4495232532873,-23.311428563128338,-24.822298597359577,1.0
538,AI,-6302.694993938648,-2652.554811426588,-56.61807244198682,-23.30921381304668,-350.2646947658255,1.0
1825,R,-6349.298637765349,-2651.773888290332,-57.036720097438696,-23.302734437401266,-396.61988211685446,1.0
1780,Q,-6486.272146973122,-2650.6415981824584,-58.26717406584698,-23.293339177721307,-454.7953541727232,1.0
2026,V,-5807.731609478344,-2650.28716685552,-52.171740708584636,-23.29039812009194,-140.69470160022195,1.0
607,AJ,-6388.890780022141,-2649.7937262214423,-57.392382362641804,-23.286303459092856,-400.83672447173404,1.0
1919,T,-6079.585901163899,-2645.8766999223403,-54.61384936133084,-23.253794738277563,-310.2265822211168,1.0
409,AG,-6155.365704968292,-2645.6929026044413,-55.294590921181495,-23.252269145420893,-329.9882425996029,1.0
2139,X,-5506.180936784142,-2644.130270990913,-49.4628649264074,-23.239297951466934,-48.66631954336253,1.0
1970,U,-5927.83044982544,-2643.820988376029,-53.25060694747291,-23.236730487043534,-292.43531739463464,1.0
1826,R,-6324.975341832275,-2642.836125452856,-56.81822021247027,-23.22855445862385,-367.4908228962719,1.0
752,AL,-6549.477418492465,-2642.5412180848384,-58.83495668027449,-23.226106130020195,-458.4071971159547,1.0
857,AN,-6716.584666075167,-2641.3887077673708,-60.33610662618134,-23.216537524102158,-456.8411444490349,1.0
2081,W,-5636.808314107822,-2639.8769215089774,-50.63631062215049,-23.203985013212208,-134.1334083678489,1.0
153,AC,-5831.741829309918,-2638.940503336025,-52.38742818308236,-23.196209242420082,-240.18141537409258,1.0
1879,S,-6185.189355633569,-2637.8899096256264,-55.56250133339009,-23.18748484352945,-338.6857020293993,1.0
2194,Y,-5352.326583377151,-2637.881662315546,-48.08076775446912,-23.18741635348016,-27.341849859824265,1.0
351,AF,-6083.547648055266,-2637.7800332558118,-54.649438339174125,-23.186572368804864,-308.42666835610737,1.0
1781,Q,-6450.46985397686,-2637.5017875570256,-57.945556595796305,-23.184261633009502,-445.73414470924627,1.0
473,AH,-6246.590545951332,-2636.5505558770305,-56.11407761064587,-23.176361672913988,-335.0515868714958,1.0
537,AI,-6324.1016696507795,-2636.1335756429994,-56.810371881730795,-23.172898511709462,-353.27007422646767,1.0
220,AD,-5920.278212214442,-2635.844849596332,-53.18276404272029,-23.170500491606603,-274.53432476838105,1.0
1782,Q,-6437.178133912347,-2632.623589265308,-57.82615504293441,-23.14374330254605,-428.52439997585884,1.0
807,AM,-6644.345415059452,-2632.4988326247903,-59.687170393173716,-23.14270691093567,-462.26235240863673,1.0
1827,R,-6295.227885363134,-2631.905217418397,-56.550994264371184,-23.137775456657213,-348.1011769126023,1.0
1971,U,-5893.273167786422,-2631.212250334766,-52.94017360114012,-23.132018405280228,-254.43942302045272,1.0
606,AJ,-6414.5778431405115,-2630.1120865040275,-57.62313317667555,-23.122877919990554,-400.61434340305635,1.0
682,AK,-6487.57229789176,-2628.5127844805534,-58.27885352026573,-23.10958932440841,-457.6534364653112,1.0
292,AE,-6013.630199649081,-2628.420730989011,-54.02135921387498,-23.108824411738304,-294.0177754542768,1.0
2027,V,-5745.664943017548,-2627.5903442849344,-51.614186357423826,-23.101924166733834,-137.1267091242924,1.0
1783,Q,-6418.687708823704,-2625.8374126348367,-57.66005272826446,-23.087356694368616,-403.2255996097953,1.0
2082,W,-5595.296068998439,-2624.7684787481962,-50.26339977955174,-23.078472697723285,-111.19429083458445,1.0
2140,X,-5451.883047173214,-2624.36847407879,-48.97509868507808,-23.075148073669972,-29.930846326012784,1.0
1938,T,-6019.091688899214,-2623.804487339279,-54.070420606549476,-23.07046037747532,-307.99557097702063,1.0
1880,S,-6146.516560256247,-2623.6997343139474,-55.215097701719344,-23.06958968214721,-314.37435479951375,1.0
536,AI,-6341.675033546113,-2622.6529046636874,-56.96823609553651,-23.0608882391603,-369.7500251964987,1.0
605,AJ,-6425.989424515511,-2621.3684386921414,-57.72564515632691,-23.050210741409337,-406.0382331737581,1.0
1828,R,-6264.220286407613,-2620.511261336681,-56.27244826371524,-23.0430847283608,-346.0214247958796,1.0
152,AC,-5859.571858823833,-2617.632603438254,-52.63742959178084,-23.01915065566851,-241.7929323363058,1.0
856,AN,-6747.714249573139,-2617.534875375115,-60.615748432626376,-23.01833803819424,-457.9194970417651,1.0
1972,U,-5854.085248473365,-2616.9139554502717,-52.5881425324225,-23.013174918513368,-239.47314003618163,1.0
472,AH,-6275.778972191203,-2614.194224504581,-56.376281704752586,-22.99055725422542,-333.66402166172554,1.0
408,AG,-6197.593456844939,-2613.245843258047,-55.673929270429475,-22.982669481468008,-332.08428848074925,1.0
2195,Y,-5279.472216499597,-2611.3662081660027,-47.426305841659556,-22.967035009758884,-25.3205765083473,1.0
604,AJ,-6440.715785024027,-2610.0849797563433,-57.85793430356945,-22.95637693063978,-427.38873313245705,1.0
1784,Q,-6375.013240587354,-2609.8084325398468,-57.2677183048394,-22.954076322173567,-397.4982843613262,1.0
350,AF,-6120.1717540278605,-2609.72848149984,-54.97843828079807,-22.953411198579076,-309.9143067677116,1.0
2141,X,-5409.363974818651,-2608.8935950589316,-48.5931433594512,-22.94646546695948,-27.51796914638402,1.0
1881,S,-6103.396519401892,-2607.877735071326,-54.827743784206085,-22.938013662677193,-295.00355005361405,1.0
751,AL,-6596.10817237551,-2606.8042585562375,-59.25384786950603,-22.929081917534262,-458.6148009226042,1.0
2083,W,-5544.463266692996,-2606.2678054654525,-49.80676094709569,-22.924618194413178,-92.34961444614893,1.0
2028,V,-5685.995759712539,-2605.770244324178,-51.07816896388564,-22.92047795076794,-130.149790728472,1.0
806,AM,-6681.329870253134,-2604.182609117127,-60.01940740692689,-22.907266263533145,-465.44152417339984,1.0
1918,T,-5963.212788003727,-2603.4162397152504,-53.56845189920731,-22.90088836724888,-305.02146079185303,1.0
1739,P,-6506.27744801703,-2603.3563411695854,-58.446884742758535,-22.90038986547378,-454.79535380214907,1.0
681,AK,-6520.930719224092,-2602.9616532472783,-58.57851731763506,-22.897105054418258,-458.40719632263574,1.0
535,AI,-6367.507312632047,-2602.836752384743,-57.200291406801874,-22.89606554364347,-394.9096038531648,1.0
2196,Y,-5254.970425255122,-2602.4487451480827,-47.20620250602737,-22.89283622950786,-41.438061395513046,1.0
1829,R,-6206.239894750721,-2599.205966557586,-55.751601543669025,-22.865844130319637,-345.9307226131218,1.0
291,AE,-6053.887970271992,-2597.5367059768264,-54.383000920426376,-22.8519474965857,-295.49003820707316,1.0
219,AD,-5970.6181336259915,-2597.2591152136397,-53.634975250774,-22.849636407583677,-279.6400715112031,1.0
1973,U,-5799.8521984682475,-2597.126220988945,-52.10095875518235,-22.848529979252444,-237.86944138193516,1.0
151,AC,-5886.5106972655085,-2597.007038790886,-52.87942529486668,-22.847537704456307,-249.7681424154715,1.0
603,AJ,-6457.950096730225,-2596.8799079185883,-58.01275275973903,-22.846479243339857,-446.50499412359846,1.0
471,AH,-6298.779310089111,-2596.5775441293454,-56.58289725548863,-22.84396180155977,-346.62980456800904,1.0
1924,T,-5943.60582940148,-2596.2623494144304,-53.392319593332346,-22.841337480983295,-282.3483611515511,1.0
2142,X,-5370.8474175412775,-2594.875437297669,-48.2471432385119,-22.829789401095876,-20.60267342362266,1.0
1785,Q,-6329.896852095067,-2593.25025284577,-56.86243089137044,-22.8162560930744,-381.5577956651669,1.0
2084,W,-5505.509336714842,-2592.0904652654312,-49.45683184033672,-22.80659742675786,-72.50125696582529,1.0
1740,P,-6468.6342197070935,-2589.5529640991153,-58.10872986941437,-22.785462800001927,-452.64959902778776,1.0
349,AF,-6149.573405194274,-2587.208834466742,-55.24255780700946,-22.765935804341964,-313.31752843080085,1.0
1882,S,-6046.57496020237,-2587.028249569769,-54.31730703324176,-22.76443138443212,-292.7028080247022,1.0
2029,V,-5630.102480598936,-2585.3309342843677,-50.57607109481256,-22.750290540506157,-136.63454126092861,1.0
1830,R,-6161.532026548936,-2582.7777520567147,-55.34998393040838,-22.72901642376685,-317.0648195972038,1.0
1741,P,-6447.350094397853,-2581.7482985470633,-57.9175313186703,-22.7204376659116,-434.9078958490441,1.0
2197,Y,-5197.495928815842,-2581.530817501204,-46.68990032004258,-22.71862525877303,-38.28740738873972,1.0
407,AG,-6240.080579838405,-2580.5994877226267,-56.055597590062455,-22.710863623971903,-338.6095182849387,1.0
534,AI,-6397.870345254918,-2579.545022061458,-57.47304716957532,-22.702075246396447,-400.34547403297296,1.0
602,AJ,-6480.7751226532155,-2579.3911847162967,-58.21779345620949,-22.700793051058028,-454.5942393997307,1.0
1920,T,-5896.775210984239,-2579.1755021540857,-52.971632990442565,-22.698995371045267,-249.67099322257275,1.0
1974,U,-5750.2202752035355,-2579.017276013983,-51.655107602692965,-22.697676566041405,-246.9934605743382,1.0
805,AM,-6715.225377582443,-2578.231361318125,-60.32389592989593,-22.691125825805255,-466.8137819657345,1.0
1786,Q,-6288.576879527511,-2578.0853969343784,-56.4912472624021,-22.68990915155458,-364.4199223854489,1.0
2085,W,-5463.949121155034,-2576.9645635885513,-49.08349007184994,-22.680566172330167,-54.09075174642439,1.0
750,AL,-6637.414260976077,-2575.148025412213,-59.624906776676866,-22.66542260854476,-459.72791139281986,1.0
1742,P,-6428.3583110628115,-2574.7842107579972,-57.74692522624476,-22.662389465781693,-403.75755764635414,1.0
470,AH,-6328.48742136827,-2573.8231696814605,-56.84976975973254,-22.65437688738798,-357.1335144084972,1.0
2143,X,-5309.392077363096,-2572.5086757076897,-47.695080524783656,-22.643416666847358,-18.58140004692234,1.0
680,AK,-6561.811697575877,-2571.6485634459113,-58.94575739446673,-22.63624459174988,-459.4381615884219,1.0
1831,R,-6129.684240236384,-2571.0750633362613,-55.063890398309,-22.63146223132336,-298.02447139608705,1.0
150,AC,-5921.3044020207435,-2570.367441530436,-53.19198246259437,-22.62556121142918,-264.66386941763716,1.0
218,AD,-6005.941977378709,-2570.1832594276325,-53.95229473814315,-22.62402523277368,-284.01592481749225,1.0
290,AE,-6089.757268065995,-2570.019328012311,-54.705220304816244,-22.62265811924894,-293.2814955862462,1.0
1975,U,-5722.488854399799,-2568.8990549099167,-51.40599201110949,-22.61331518256048,-214.83353029372734,1.0
1883,S,-5996.058927841907,-2568.4924455697883,-53.86351379361695,-22.60992395305762,-292.7028080247022,1.0
2030,V,-5582.999347433022,-2568.106045033054,-50.15293645028398,-22.606701191972366,-147.70192753797437,1.0
348,AF,-6174.6278890887315,-2568.0188192289525,-55.46762606519064,-22.60597367743301,-318.8932172213305,1.0
469,AH,-6339.5738183817975,-2565.3317504002657,-56.94936055856324,-22.583560036616564,-382.9571189889626,1.0
2086,W,-5426.0100308618885,-2563.1565757868866,-48.742677425090704,-22.56541355579912,-27.517969649039657,1.0
1743,P,-6392.670336541617,-2561.6978047478265,-57.426334696528194,-22.55324234682696,-397.49828421646157,1.0
1787,Q,-6243.882682118771,-2561.682165720449,-56.089752455964835,-22.55311185722267,-356.3642628062305,1.0
2198,Y,-5141.1940527760225,-2561.03966677614,-46.184131962330866,-22.54775083837535,-49.08214739971908,1.0
601,AJ,-6505.456877180872,-2560.4798207363633,-58.4395134295203,-22.54307930459742,-454.4739429416747,1.0
406,AG,-6266.975263438951,-2559.9340874560307,-56.29719664346173,-22.538525378260648,-347.61890420526566,1.0
2144,X,-5271.917796510828,-2558.8698559867603,-47.358443332273865,-22.529644354541755,-18.795815168686204,1.0
533,AI,-6424.921907773482,-2558.7935475025147,-57.71605549027273,-22.529007537177755,-405.372074180685,1.0
2031,V,-5553.11967726465,-2557.1795105347414,-49.884522806316994,-22.515537215294078,-103.16712339345611,1.0
1976,U,-5689.583567999078,-2556.893072033978,-51.11039879408852,-22.513146537232817,-197.90071072747492,1.0
1698,O,-6523.918783561809,-2556.644403348683,-58.605359556280085,-22.51107106035964,-454.79535427720765,1.0
347,AF,-6197.091770520445,-2550.8130276911825,-55.669422545498215,-22.46239130478236,-327.67200295053203,1.0
1884,S,-5945.8397074490385,-2550.065550527995,-53.412386861262156,-22.45615018664987,-301.46527429332616,1.0
1832,R,-6072.060605134756,-2549.9008612137886,-54.54624847692582,-22.4547750623284,-288.8714429846622,1.0
289,AE,-6116.942071873774,-2549.1643192087945,-54.94942555237943,-22.448624908435324,-297.60876266816103,1.0
2087,W,-5387.493473125055,-2549.138417858403,-48.39667730002402,-22.448408626147675,-20.602673534734777,1.0
1788,Q,-6206.358840695089,-2547.910529074232,-55.75267005326713,-22.438155078381612,-342.7880091807006,1.0
1927,T,-5809.767013824081,-2547.4292680551093,-52.19002505691603,-22.434136074660447,-231.274515734823,1.0
679,AK,-6593.460015433926,-2547.407298703575,-59.23005907095232,-22.433952606117668,-458.61480125579084,1.0
532,AI,-6440.34249968524,-2546.9642854951517,-57.85458102431776,-22.430252900290377,-420.63577708184687,1.0
1744,P,-6349.98685804769,-2546.046220790149,-57.04290248542337,-22.42258561195899,-390.64486404498507,1.0
1977,U,-5658.749206620384,-2545.642696936347,-50.83340901306307,-22.41921541582106,-192.19241729841093,1.0
217,AD,-6043.064176004035,-2541.7289580363376,-54.28576912219567,-22.38652391825328,-294.26607543294375,1.0
149,AC,-5959.109978924662,-2541.421821913202,-53.53159573817182,-22.383958078303696,-282.38157151549274,1.0
468,AH,-6371.008442928226,-2541.254985275856,-57.23174259536939,-22.382564291514054,-393.0411779296918,1.0
749,AL,-6682.164592692037,-2540.8521871455655,-60.02690584617554,-22.379199176794042,-464.96333818879975,1.0
2032,V,-5508.091710328413,-2540.713477564991,-49.48002969720049,-22.378040329989286,-76.82826007872461,1.0
1885,S,-5918.446290452384,-2540.0141077559947,-53.16630760953861,-22.37219730828521,-263.07818762887666,1.0
405,AG,-6293.511044776266,-2539.544461354932,-56.53557162297538,-22.368273416436235,-363.06811066896694,1.0
1789,Q,-6178.148665841368,-2537.557104076371,-55.499253740879304,-22.35166782461286,-317.0648205680234,1.0
346,AF,-6214.563125558114,-2537.4311687468894,-55.82637039814438,-22.35061549005695,-340.1211565276472,1.0
600,AJ,-6535.578846627729,-2537.40011919555,-58.71010368493922,-22.350356034100376,-459.43816201512834,1.0
